h,r,t
2298,2,268222
2027,2,268381
1961,2,268381
2580,2,268381
245,2,268381
2298,2,268381
1408,2,268491
1853,2,268491
768,2,268491
2027,2,268491
1961,2,268491
2579,2,268491
1950,2,268491
2193,2,268491
245,2,268491
2298,2,268491
1430,2,268491
1408,2,268558
1853,2,268558
768,2,268558
2579,2,268558
1950,2,268558
1587,2,268558
245,2,268558
2298,2,268558
2378,2,268558
2363,2,268913
1247,2,268913
1350,2,268913
2090,2,268913
1556,2,268913
427,2,268913
2339,2,268913
151,2,268913
2618,2,268913
2536,2,268913
358,2,268913
1559,2,268913
1260,2,268913
1416,2,268913
2747,2,268913
1847,2,268913
1434,2,268913
2388,2,268913
1895,2,268913
2617,2,269103
2808,2,269103
2615,2,269103
2344,2,269103
213,2,269103
2401,2,269103
1890,2,269103
1701,2,269103
2060,2,269103
2617,2,269106
2808,2,269106
2615,2,269106
213,2,269106
2060,2,269106
1925,2,269359
241,2,269359
2227,2,269359
1769,2,269359
1926,2,269359
1164,2,269434
2017,2,269434
2006,2,269434
259,2,269434
2183,2,269434
1784,2,269434
1164,2,269442
2017,2,269442
2006,2,269442
259,2,269442
2183,2,269442
1523,2,269442
1404,2,269469
2204,2,269469
2039,2,269469
240,2,269469
1166,2,269469
1507,2,269504
1421,2,269504
1813,2,269504
1275,2,269504
1934,2,269504
1634,2,269746
1950,2,269746
1587,2,269746
245,2,269746
2298,2,269746
1408,2,270092
2027,2,270092
1961,2,270092
2579,2,270092
1950,2,270092
172,2,270329
1686,2,270329
1925,2,270329
1178,2,270329
1409,2,270329
2492,2,270329
241,2,270329
2227,2,270329
1769,2,270329
1926,2,270329
1202,2,270329
1420,2,270329
1233,2,270329
1288,2,270329
1998,2,270590
218,2,270590
2222,2,270590
2515,2,270590
1213,2,270590
1522,2,270590
1676,2,270590
1325,2,270590
1418,2,270590
2210,2,270590
2386,2,270590
1326,2,270590
1495,2,270590
260,2,270590
1853,2,270623
768,2,270623
2027,2,270623
1961,2,270623
2195,2,270623
2366,2,270623
2617,2,270950
2808,2,270950
2615,2,270950
214,2,270950
213,2,270950
2713,2,270950
2120,2,270950
2426,2,271193
2191,2,271193
2759,2,271193
2635,2,271193
244,2,271193
1631,2,271401
2553,2,271401
2636,2,271401
2115,2,271401
235,2,271401
1887,2,271401
1357,2,271401
1355,2,271476
2665,2,271476
2108,2,271476
2290,2,271476
277,2,271476
2009,2,271476
2664,2,271476
2452,2,271476
2818,2,271618
353,2,271618
2142,2,271618
1397,2,271618
2037,2,271618
2098,2,271739
2290,2,271739
277,2,271739
2009,2,271739
2664,2,271739
1356,2,271739
2025,2,271818
208,2,271818
2049,2,271818
2770,2,271818
2015,2,271818
2027,2,272657
1961,2,272657
2193,2,272657
2580,2,272657
1418,2,272657
1408,2,272718
2027,2,272718
1961,2,272718
245,2,272718
2298,2,272718
2006,2,272796
1313,2,272796
259,2,272796
2183,2,272796
2114,2,272796
1425,2,272892
212,2,272892
2291,2,272892
2895,2,272892
2374,2,272892
224,2,272892
1284,2,272973
2554,2,272973
243,2,272973
242,2,272973
1290,2,272973
1480,2,272973
1293,2,273244
1778,2,273244
1385,2,273244
1164,2,273244
2017,2,273244
1437,2,273244
2006,2,273244
1188,2,273244
1826,2,273244
2016,2,273244
1313,2,273244
1784,2,273244
2039,2,273244
240,2,273244
1166,2,273244
1285,2,273244
2617,2,273514
2808,2,273514
2615,2,273514
214,2,273514
1642,2,273514
213,2,273514
2214,2,273514
1759,2,273514
2744,2,273514
1450,2,273514
1306,2,273514
1671,2,273514
1434,2,273514
1895,2,273514
2293,2,273566
200,2,273566
2150,2,273566
1571,2,273566
2818,2,273566
353,2,273566
2142,2,273566
2069,2,273566
1397,2,273566
2037,2,273566
1293,2,274170
1778,2,274170
1385,2,274170
1164,2,274170
2017,2,274170
2349,2,274170
1437,2,274170
2006,2,274170
1187,2,274170
1340,2,274170
1188,2,274170
1826,2,274170
2365,2,274170
1196,2,274170
1278,2,274170
2016,2,274170
1313,2,274170
259,2,274170
2183,2,274170
1523,2,274170
1784,2,274170
2114,2,274170
2039,2,274170
240,2,274170
1166,2,274170
1285,2,274170
1853,2,274498
768,2,274498
2027,2,274498
1961,2,274498
2579,2,274498
1950,2,274498
2193,2,274498
2580,2,274498
245,2,274498
2298,2,274498
1418,2,274498
2205,2,274604
1494,2,274604
354,2,274604
1983,2,274604
199,2,274604
2205,2,274605
1494,2,274605
2145,2,274605
354,2,274605
1983,2,274605
199,2,274605
2025,2,274702
208,2,274702
2118,2,274702
2049,2,274702
2309,2,274702
2770,2,274702
2015,2,274702
1373,2,274702
1273,2,274786
2289,2,274786
1251,2,274786
1971,2,274786
1895,2,274786
1433,2,274786
1291,2,274786
1853,2,274876
768,2,274876
2027,2,274876
1961,2,274876
1634,2,274876
1950,2,274876
1587,2,274876
2580,2,274876
2293,2,275240
200,2,275240
2150,2,275240
1705,2,275240
2818,2,275240
353,2,275240
2142,2,275240
1397,2,275240
2037,2,275240
218,2,275248
2222,2,275248
2515,2,275248
1213,2,275248
2386,2,275248
1495,2,275248
260,2,275248
2027,2,275417
1961,2,275417
2193,2,275417
245,2,275417
2298,2,275417
1408,2,275465
2027,2,275465
1961,2,275465
245,2,275465
2298,2,275465
1430,2,275465
2665,2,276109
2287,2,276109
250,2,276109
2098,2,276109
1909,2,276109
1900,2,276109
2740,2,276109
1904,2,276109
301,2,276109
1704,2,276227
1890,2,276227
427,2,276227
2339,2,276227
151,2,276227
2536,2,276227
441,2,276227
1242,2,276227
2746,2,276227
1890,2,276230
427,2,276230
151,2,276230
441,2,276230
1242,2,276230
3013,2,276566
1723,2,276566
391,2,276566
2244,2,276566
1935,2,276566
1293,2,276914
1778,2,276914
1164,2,276914
2017,2,276914
1437,2,276914
2006,2,276914
1340,2,276914
1188,2,276914
1826,2,276914
2365,2,276914
1196,2,276914
2016,2,276914
1313,2,276914
259,2,276914
2183,2,276914
2039,2,276914
240,2,276914
1166,2,276914
1285,2,276914
1931,2,276946
2352,2,276946
1893,2,276946
1812,2,276946
1471,2,276946
1931,2,276958
2352,2,276958
1893,2,276958
1812,2,276958
1471,2,276958
1998,2,277085
218,2,277085
2222,2,277085
1428,2,277085
1192,2,277085
2210,2,277085
1796,2,277090
1704,2,277090
257,2,277090
2180,2,277090
1890,2,277090
2338,2,277090
427,2,277090
2339,2,277090
151,2,277090
1989,2,277090
2024,2,277090
292,2,277090
2320,2,277090
278,2,277090
1944,2,277090
2363,2,277134
1796,2,277134
2555,2,277134
2640,2,277134
1790,2,277134
1859,2,277134
2338,2,277134
427,2,277134
2339,2,277134
151,2,277134
1847,2,277134
1274,2,277337
2150,2,277337
1969,2,277337
2495,2,277337
1705,2,277337
1571,2,277337
2400,2,277337
2818,2,277337
353,2,277337
2142,2,277337
2498,2,277337
1219,2,277337
2069,2,277337
1397,2,277337
2037,2,277337
2280,2,277337
1732,2,277337
1283,2,277337
1163,2,277337
2341,2,277337
2150,2,277350
1969,2,277350
2818,2,277350
353,2,277350
2142,2,277350
2498,2,277350
1397,2,277350
2037,2,277350
1163,2,277350
2341,2,277350
2150,2,277355
2818,2,277355
353,2,277355
2142,2,277355
2498,2,277355
2818,2,277469
353,2,277469
2142,2,277469
1163,2,277469
2341,2,277469
1884,2,277668
2172,2,277668
1631,2,277668
2553,2,277668
2636,2,277668
2115,2,277668
2717,2,277668
1949,2,277668
1859,2,278115
427,2,278115
2339,2,278115
151,2,278115
441,2,278115
1242,2,278115
2172,2,278357
1631,2,278357
1760,2,278357
235,2,278357
1887,2,278357
1507,2,278618
1421,2,278618
1813,2,278618
1275,2,278618
1934,2,278618
1364,2,279011
1378,2,279011
1914,2,279011
2087,2,279011
2079,2,279011
2122,2,279011
1931,2,279468
2533,2,279468
2493,2,279468
2352,2,279468
1893,2,279468
2347,2,279468
2363,2,279737
1796,2,279737
1247,2,279737
2617,2,279737
2808,2,279737
2615,2,279737
214,2,279737
2555,2,279737
1642,2,279737
2640,2,279737
2344,2,279737
1704,2,279737
213,2,279737
257,2,279737
2180,2,279737
1350,2,279737
1790,2,279737
1324,2,279737
2393,2,279737
2401,2,279737
2342,2,279737
2463,2,279737
2090,2,279737
1890,2,279737
1859,2,279737
2397,2,279737
2338,2,279737
1556,2,279737
1562,2,279737
2214,2,279737
1647,2,279737
427,2,279737
2339,2,279737
151,2,279737
2340,2,279737
1172,2,279737
2618,2,279737
1989,2,279737
2713,2,279737
2120,2,279737
2024,2,279737
1465,2,279737
2536,2,279737
2710,2,279737
1358,2,279737
1701,2,279737
292,2,279737
2320,2,279737
1907,2,279737
2060,2,279737
22,2,279737
1423,2,279737
278,2,279737
2744,2,279737
1260,2,279737
1806,2,279737
2199,2,279737
1306,2,279737
1933,2,279737
441,2,279737
1242,2,279737
1416,2,279737
2747,2,279737
1349,2,279737
2379,2,279737
2746,2,279737
1944,2,279737
1847,2,279737
1671,2,279737
1680,2,279737
2388,2,279737
1795,2,279737
2712,2,279737
2548,2,279737
2453,2,279737
2331,2,279737
1911,2,279737
2131,2,279737
2363,2,279790
1247,2,279790
1642,2,279790
1350,2,279790
1790,2,279790
2342,2,279790
2090,2,279790
1890,2,279790
1859,2,279790
2338,2,279790
22,2,279790
1260,2,279790
1806,2,279790
1416,2,279790
2747,2,279790
2746,2,279790
2453,2,279790
2363,2,279793
2617,2,279793
2808,2,279793
2615,2,279793
214,2,279793
1642,2,279793
2342,2,279793
2090,2,279793
2397,2,279793
1647,2,279793
22,2,279793
1423,2,279793
278,2,279793
2744,2,279793
1260,2,279793
1416,2,279793
2747,2,279793
2172,2,279799
2553,2,279799
2636,2,279799
2115,2,279799
2717,2,279799
1949,2,279799
2393,2,279813
2342,2,279813
1890,2,279813
427,2,279813
2339,2,279813
151,2,279813
2024,2,279813
2536,2,279813
292,2,279813
2320,2,279813
22,2,279813
441,2,279813
1242,2,279813
1795,2,279813
2712,2,279813
2342,2,279814
2090,2,279814
22,2,279814
1423,2,279814
1933,2,279814
1680,2,279814
1796,2,279822
1247,2,279822
2555,2,279822
2640,2,279822
1704,2,279822
1350,2,279822
2393,2,279822
2342,2,279822
2090,2,279822
1890,2,279822
2338,2,279822
1647,2,279822
427,2,279822
2339,2,279822
151,2,279822
292,2,279822
2320,2,279822
22,2,279822
278,2,279822
1416,2,279822
2747,2,279822
2746,2,279822
1796,2,279832
1642,2,279832
1647,2,279832
427,2,279832
2339,2,279832
151,2,279832
2536,2,279832
1423,2,279832
1260,2,279832
2199,2,279832
1933,2,279832
1944,2,279832
1847,2,279832
1911,2,279832
2363,2,279841
1247,2,279841
2640,2,279841
2344,2,279841
1859,2,279841
427,2,279841
2339,2,279841
151,2,279841
2024,2,279841
278,2,279841
2744,2,279841
1911,2,279841
1778,2,279966
1385,2,279966
1164,2,279966
2017,2,279966
2349,2,279966
1437,2,279966
1187,2,279966
1340,2,279966
1188,2,279966
2365,2,279966
1196,2,279966
2016,2,279966
1313,2,279966
2039,2,279966
240,2,279966
1166,2,279966
1285,2,279966
2008,2,280060
1425,2,280060
212,2,280060
2291,2,280060
2374,2,280060
224,2,280060
1888,2,280459
2172,2,280459
1631,2,280459
1760,2,280459
2553,2,280459
2636,2,280459
2240,2,280459
2287,2,280812
250,2,280812
2290,2,280812
277,2,280812
1793,2,280812
2363,2,281109
2344,2,281109
2393,2,281109
2342,2,281109
2090,2,281109
1859,2,281109
1556,2,281109
1989,2,281109
22,2,281109
2744,2,281109
1306,2,281109
1795,2,281109
2712,2,281109
2331,2,281109
1790,2,281334
2393,2,281334
2090,2,281334
1890,2,281334
2397,2,281334
427,2,281334
2339,2,281334
151,2,281334
2536,2,281334
1907,2,281334
2744,2,281334
2331,2,281334
1178,2,281421
1409,2,281421
2492,2,281421
241,2,281421
2227,2,281421
1769,2,281421
1926,2,281421
1202,2,281421
1420,2,281421
1288,2,281421
2078,2,281904
1273,2,281904
2289,2,281904
1216,2,281904
1251,2,281904
1971,2,281904
1990,2,281904
238,2,281904
2367,2,281904
1895,2,281904
253,2,281904
1270,2,281904
2742,2,281904
1433,2,281904
1378,2,281943
2087,2,281943
2739,2,281943
2121,2,281943
1906,2,281943
1408,2,282302
1853,2,282302
768,2,282302
2193,2,282302
2195,2,282302
2293,2,282415
200,2,282415
201,2,282415
2296,2,282415
1274,2,282415
2150,2,282415
1969,2,282415
2495,2,282415
1705,2,282415
1369,2,282415
2400,2,282415
2818,2,282415
353,2,282415
2142,2,282415
1219,2,282415
1397,2,282415
2037,2,282415
2280,2,282415
1537,2,282415
1732,2,282415
1283,2,282415
1626,2,282415
1163,2,282415
2341,2,282415
2138,2,282415
2225,2,282415
1429,2,282415
1203,2,282415
2363,2,282496
2617,2,282496
2808,2,282496
2615,2,282496
2555,2,282496
213,2,282496
257,2,282496
2180,2,282496
2090,2,282496
2214,2,282496
2713,2,282496
2120,2,282496
2024,2,282496
1907,2,282496
358,2,282496
1559,2,282496
1423,2,282496
2744,2,282496
1933,2,282496
1795,2,282496
2712,2,282496
1895,2,282496
2160,2,282778
1923,2,282778
1855,2,282778
1163,2,282778
2341,2,282778
1321,2,282778
2160,2,282882
1923,2,282882
2400,2,282882
2532,2,282882
1824,2,282882
1163,2,282882
2341,2,282882
1321,2,282882
1464,2,282882
2160,2,282898
1923,2,282898
2532,2,282898
1163,2,282898
2341,2,282898
1321,2,282898
1464,2,282898
2027,2,283349
1961,2,283349
1634,2,283349
1950,2,283349
245,2,283349
2298,2,283349
2366,2,283349
1408,2,283400
2027,2,283400
1961,2,283400
1634,2,283400
2580,2,283400
1408,2,283426
2027,2,283426
1961,2,283426
1634,2,283426
2580,2,283426
245,2,283426
2298,2,283426
2363,2,283611
1796,2,283611
2555,2,283611
1790,2,283611
1324,2,283611
1507,2,283768
1425,2,283768
2317,2,283768
1421,2,283768
1813,2,283768
1275,2,283768
1934,2,283768
2426,2,283885
2191,2,283885
2759,2,283885
2635,2,283885
244,2,283885
2665,2,284615
2098,2,284615
2108,2,284615
2009,2,284615
2664,2,284615
1900,2,284615
2740,2,284615
301,2,284615
1890,2,284814
427,2,284814
151,2,284814
292,2,284814
2320,2,284814
1260,2,284814
441,2,284814
1242,2,284814
1944,2,284814
1847,2,284814
2363,2,285250
2090,2,285250
2397,2,285250
1465,2,285250
2536,2,285250
1701,2,285250
292,2,285250
2320,2,285250
1423,2,285250
278,2,285250
2744,2,285250
1933,2,285250
2379,2,285250
1164,2,285491
2017,2,285491
1437,2,285491
2006,2,285491
259,2,285491
2183,2,285491
1523,2,285491
1704,2,285807
2342,2,285807
1890,2,285807
22,2,285807
1423,2,285807
2105,2,286274
2290,2,286274
277,2,286274
1286,2,286274
2500,2,286274
1355,2,286510
2665,2,286510
2108,2,286510
2740,2,286510
1904,2,286510
2452,2,286510
1356,2,286510
1328,2,286916
1994,2,286916
1307,2,286916
2483,2,286916
1160,2,286916
2256,2,286916
1807,2,286916
2351,2,286916
1318,2,286916
1328,2,286918
1994,2,286918
2483,2,286918
1160,2,286918
2256,2,286918
1328,2,286934
1994,2,286934
1307,2,286934
2483,2,286934
1160,2,286934
2256,2,286934
1328,2,286935
1994,2,286935
1307,2,286935
2483,2,286935
1160,2,286935
2256,2,286935
1318,2,286935
2363,2,287042
1324,2,287042
2401,2,287042
2090,2,287042
1562,2,287042
2214,2,287042
2713,2,287042
2120,2,287042
2710,2,287042
1358,2,287042
358,2,287042
1559,2,287042
1795,2,287042
2712,2,287042
2453,2,287042
2555,2,287064
1790,2,287064
1324,2,287064
2393,2,287064
2340,2,287064
1172,2,287064
1465,2,287064
2363,2,287126
2617,2,287126
2808,2,287126
2615,2,287126
214,2,287126
2555,2,287126
213,2,287126
1790,2,287126
2393,2,287126
2090,2,287126
1562,2,287126
2713,2,287126
2120,2,287126
2536,2,287126
2744,2,287126
1897,2,287126
1795,2,287126
2712,2,287126
2453,2,287126
2617,2,287144
2808,2,287144
2615,2,287144
214,2,287144
213,2,287144
2363,2,287224
1350,2,287224
2393,2,287224
2090,2,287224
2214,2,287224
2340,2,287224
1172,2,287224
2618,2,287224
2024,2,287224
1465,2,287224
2710,2,287224
1358,2,287224
2744,2,287224
1260,2,287224
1416,2,287224
2747,2,287224
2746,2,287224
1895,2,287224
2453,2,287224
2150,2,287236
2495,2,287236
1571,2,287236
2069,2,287236
2037,2,287236
2363,2,287270
1790,2,287270
2090,2,287270
2746,2,287270
1847,2,287270
1895,2,287270
1744,2,288078
1856,2,288078
1206,2,288078
336,2,288078
1822,2,288078
1890,2,288087
427,2,288087
2339,2,288087
151,2,288087
441,2,288087
1242,2,288087
2293,2,288296
200,2,288296
201,2,288296
2296,2,288296
1274,2,288296
2150,2,288296
1969,2,288296
2495,2,288296
1705,2,288296
2818,2,288296
353,2,288296
2142,2,288296
1397,2,288296
1642,2,288456
2342,2,288456
1890,2,288456
22,2,288456
2744,2,288456
1349,2,288456
1944,2,288456
2331,2,288456
1164,2,288481
2017,2,288481
2349,2,288481
1340,2,288481
1313,2,288481
2363,2,288493
1796,2,288493
1247,2,288493
2617,2,288493
2808,2,288493
2615,2,288493
214,2,288493
2555,2,288493
1642,2,288493
2640,2,288493
2344,2,288493
1704,2,288493
257,2,288493
2180,2,288493
1350,2,288493
2393,2,288493
2342,2,288493
2090,2,288493
1890,2,288493
1859,2,288493
2397,2,288493
2338,2,288493
1562,2,288493
1647,2,288493
427,2,288493
2339,2,288493
151,2,288493
2340,2,288493
1172,2,288493
1989,2,288493
2024,2,288493
2536,2,288493
2710,2,288493
1358,2,288493
292,2,288493
2320,2,288493
22,2,288493
1423,2,288493
278,2,288493
2744,2,288493
1806,2,288493
1933,2,288493
2379,2,288493
1944,2,288493
1671,2,288493
1434,2,288493
1680,2,288493
2388,2,288493
1795,2,288493
2712,2,288493
1895,2,288493
2453,2,288493
2331,2,288493
2363,2,288519
1247,2,288519
2555,2,288519
1642,2,288519
2342,2,288519
2338,2,288519
22,2,288519
1247,2,288523
2555,2,288523
2344,2,288523
1890,2,288523
2338,2,288523
1647,2,288523
292,2,288523
2320,2,288523
2363,2,288554
1796,2,288554
1247,2,288554
2555,2,288554
1859,2,288554
1647,2,288554
427,2,288554
2339,2,288554
151,2,288554
292,2,288554
2320,2,288554
1944,2,288554
2453,2,288554
1859,2,288641
427,2,288641
2339,2,288641
151,2,288641
441,2,288641
1242,2,288641
1890,2,288659
427,2,288659
151,2,288659
441,2,288659
1242,2,288659
2746,2,288659
2363,2,289074
1796,2,289074
1247,2,289074
2617,2,289074
2808,2,289074
2615,2,289074
214,2,289074
2555,2,289074
1642,2,289074
2640,2,289074
213,2,289074
257,2,289074
2180,2,289074
1790,2,289074
1324,2,289074
2393,2,289074
2090,2,289074
1890,2,289074
2397,2,289074
2338,2,289074
1562,2,289074
2214,2,289074
1647,2,289074
427,2,289074
2339,2,289074
151,2,289074
2713,2,289074
2120,2,289074
2024,2,289074
1465,2,289074
292,2,289074
2320,2,289074
2060,2,289074
358,2,289074
1559,2,289074
2744,2,289074
1260,2,289074
441,2,289074
1242,2,289074
1416,2,289074
2747,2,289074
2379,2,289074
2746,2,289074
1944,2,289074
1434,2,289074
2388,2,289074
2617,2,289189
2808,2,289189
2615,2,289189
2555,2,289189
213,2,289189
1350,2,289189
1790,2,289189
2090,2,289189
2397,2,289189
2363,2,289266
1796,2,289266
1247,2,289266
2617,2,289266
2808,2,289266
2615,2,289266
214,2,289266
2555,2,289266
1642,2,289266
2640,2,289266
2344,2,289266
1704,2,289266
213,2,289266
257,2,289266
2180,2,289266
1324,2,289266
2342,2,289266
2463,2,289266
1890,2,289266
1859,2,289266
2397,2,289266
2338,2,289266
1556,2,289266
1562,2,289266
2214,2,289266
1647,2,289266
427,2,289266
2339,2,289266
151,2,289266
1989,2,289266
2024,2,289266
2536,2,289266
1701,2,289266
292,2,289266
2320,2,289266
2060,2,289266
22,2,289266
1423,2,289266
1260,2,289266
1806,2,289266
1897,2,289266
2199,2,289266
1306,2,289266
1933,2,289266
441,2,289266
1242,2,289266
1416,2,289266
2747,2,289266
2746,2,289266
1944,2,289266
1795,2,289266
2712,2,289266
2453,2,289266
2640,2,289308
1890,2,289308
1859,2,289308
427,2,289308
2339,2,289308
151,2,289308
1890,2,289310
1859,2,289310
427,2,289310
2339,2,289310
151,2,289310
1247,2,289311
1642,2,289311
1704,2,289311
1890,2,289311
1859,2,289311
2338,2,289311
427,2,289311
2339,2,289311
151,2,289311
441,2,289311
1242,2,289311
2746,2,289311
1890,2,289316
1859,2,289316
427,2,289316
2339,2,289316
151,2,289316
441,2,289316
1242,2,289316
2363,2,289467
2090,2,289467
2024,2,289467
1416,2,289467
2747,2,289467
1944,2,289467
1382,2,289501
2501,2,289501
2895,2,289501
2374,2,289501
224,2,289501
2205,2,289907
1494,2,289907
354,2,289907
1983,2,289907
199,2,289907
1355,2,290206
2098,2,290206
2009,2,290206
2664,2,290206
2740,2,290206
1904,2,290206
1356,2,290206
301,2,290206
427,2,290512
151,2,290512
1260,2,290512
441,2,290512
1242,2,290512
1556,2,290515
427,2,290515
151,2,290515
1260,2,290515
441,2,290515
1242,2,290515
1944,2,290515
2373,2,290689
1571,2,290689
1425,2,290689
212,2,290689
2291,2,290689
1397,2,290768
2037,2,290768
1537,2,290768
1163,2,290768
2341,2,290768
2209,2,290811
1159,2,290811
2634,2,290811
1754,2,290811
2194,2,290811
1642,2,290817
1350,2,290817
2342,2,290817
2397,2,290817
1989,2,290817
2024,2,290817
22,2,290817
1888,2,291027
2555,2,291027
2115,2,291027
2717,2,291027
1949,2,291027
2363,2,291047
2640,2,291047
2344,2,291047
1350,2,291047
2090,2,291047
1890,2,291047
1859,2,291047
2338,2,291047
427,2,291047
2339,2,291047
151,2,291047
2340,2,291047
1172,2,291047
2024,2,291047
2744,2,291047
1260,2,291047
1416,2,291047
2747,2,291047
1911,2,291047
2025,2,291054
208,2,291054
2049,2,291054
2770,2,291054
2015,2,291054
1164,2,291058
2017,2,291058
2006,2,291058
1188,2,291058
259,2,291058
2183,2,291058
2363,2,291443
1796,2,291443
1247,2,291443
2617,2,291443
2808,2,291443
2615,2,291443
214,2,291443
2555,2,291443
1642,2,291443
2640,2,291443
2344,2,291443
213,2,291443
1324,2,291443
2342,2,291443
2463,2,291443
2090,2,291443
1890,2,291443
1859,2,291443
2397,2,291443
2338,2,291443
1556,2,291443
2214,2,291443
1759,2,291443
427,2,291443
151,2,291443
1989,2,291443
2713,2,291443
2120,2,291443
2024,2,291443
1465,2,291443
2536,2,291443
2710,2,291443
1358,2,291443
1701,2,291443
292,2,291443
2320,2,291443
2060,2,291443
22,2,291443
358,2,291443
1559,2,291443
1423,2,291443
278,2,291443
2744,2,291443
1260,2,291443
1897,2,291443
1306,2,291443
1933,2,291443
441,2,291443
1242,2,291443
2746,2,291443
1671,2,291443
1434,2,291443
1680,2,291443
1795,2,291443
2712,2,291443
1895,2,291443
2453,2,291443
